% Model,stage5_scout_simple_gland_no_skin_soft_interior_125g_solve_only_preview_result.mph
% Version,COMSOL 6.4.0.378
% Date,"Jun 11 2026, 10:02"
% Table,Table 4 - Volume Maximum 1
% Time (s),Displacement magnitude (m),von Mises stress (N/m^2)
0,6.439345953434079E-16,4.0315861825422507E-10
0.025,2.9152628451153864E-5,5.275368343041309
0.05,2.090723135189515E-4,23.30476401846039
0.07500000000000001,7.081231594708074E-4,53.554134446961534
0.1,0.0015658155486871271,94.48338229265433
0.125,0.002613472834911411,144.40900387448477
0.15000000000000002,0.003669112990448795,193.40636317025442
0.17500000000000002,0.004396500946864445,225.94246830989493
0.2,0.004655525981016863,243.0980362110995
0.225,0.0045646112251412985,253.31312710010658
0.25,0.00446199720172179,260.5493985419073
0.275,0.004622684484213726,270.35622256493957
0.30000000000000004,0.005144368786505947,295.9435908516862
0.325,0.005994485298412856,339.0534457748468
0.35000000000000003,0.007018972473441504,387.23162396218675
0.375,0.007960454672115362,432.62392172145394
0.4,0.008656579239306898,472.3768452512885
0.42500000000000004,0.009115790837319228,496.8586759012076
0.45,0.00927361481610767,505.20088404580275
0.47500000000000003,0.009205275199557657,510.7198886598023
0.5,0.009170800044141562,522.7095759275014
0.525,0.009484099956665262,544.3761053199609
0.55,0.010218705284027865,578.196747353362
0.5750000000000001,0.011242452764528912,626.2711604926848
0.6000000000000001,0.012329839547151148,677.5776725840357
0.625,0.013219591835414213,717.4480531128629
0.65,0.01369289617975662,743.9322403090653
0.675,0.013732954951656495,759.5463756595124
0.7000000000000001,0.013680945887373777,767.1448209951367
0.7250000000000001,0.013780814695760283,772.4332997294789
0.75,0.014064859515563,789.8745237179344
0.775,0.014632145114125285,823.7968330161542
0.8,0.01551147119303986,867.4443266640532
0.8250000000000001,0.016541842363460065,915.4358005988718
0.8500000000000001,0.01746771115059611,961.3728717776467
0.875,0.018134527002380763,995.1144779971064
0.9,0.018481772669417786,1011.5147359970739
0.925,0.01846163377373383,1018.164032696826
0.9500000000000001,0.018286366948424417,1026.5025643728904
0.9750000000000001,0.018382172188687654,1040.5115437607176
1,0.01895768763831234,1065.1713805592733
1.0250000000000001,0.019838856546004823,1102.0440685733404
1.05,0.020696041579049227,1135.535957452591
1.075,0.021197938617937742,1151.4607646506545
1.1,0.021019518106346412,1145.0504806132406
1.125,0.020274380227656586,1119.2983955499928
1.1500000000000001,0.019297017462120973,1081.4207480128691
1.175,0.018589410876066265,1051.0749671061333
1.2000000000000002,0.018423291171090102,1045.2678357100729
1.2,0.018423291171090102,1045.2678357100729
1.2049999999999998,0.018457428419637878,1046.9721727347817
1.21,0.018508523995254895,1049.259715627116
1.2149999999999999,0.018591489256947293,1052.4725510778637
1.22,0.01868523435690129,1056.0053132609285
1.2249999999999999,0.018805247460689577,1060.3309781227256
1.23,0.018938476714159522,1065.136833346021
1.2349999999999999,0.01908477026791756,1070.4173549470997
1.24,0.019247154636638154,1076.4011680582048
1.2449999999999999,0.019414782824063958,1082.6257824393463
1.25,0.01959320537231726,1089.396141394238
1.255,0.019782055955301876,1098.573259175633
1.26,0.019983545527386768,1110.6674255650307
1.265,0.02022716558017902,1131.5280764449071
1.27,0.02049111647201876,1156.079362825941
1.275,0.02083748634155499,1191.9464724572954
1.28,0.0212340711552642,1232.0817216877756
1.285,0.021705451318042558,1278.5856271971554
1.29,0.022293296265209126,1331.5394798916873
1.295,0.02293383168253547,1387.2941146753265
1.3,0.02376926075274267,1450.5151607698276
1.305,0.024688931790398393,1516.012677325524
1.31,0.025764747222520937,1585.7296850141515
1.315,0.027011888744785537,1659.185112788082
1.3199999999999998,0.02838151732240185,1735.2617510792193
1.325,0.029956884717439868,1815.5551347404394
1.33,0.031704675424370235,1899.0431919839943
1.335,0.03357652331187595,1984.722807261435
1.3399999999999999,0.03556192504325344,2072.3558295899334
1.345,0.037661902272685184,2162.2530547091947
1.3499999999999999,0.039814755974389986,2253.881082841219
1.355,0.04199048165771614,2347.152576134718
1.3599999999999999,0.04416382362374514,2441.6533266833653
1.365,0.0463156320687879,2536.656366589218
1.3699999999999999,0.04842984553970649,2631.1247414816903
1.375,0.050491872468203414,2723.5491173165906
1.38,0.05249152759923111,2812.058086198763
1.385,0.05440314863238102,2893.8593681187585
1.39,0.05619657401429153,2966.4320814371176
1.395,0.05782435818999552,3027.8800305618133
1.4,0.05922151337945588,3076.057662394807
1.405,0.06029265679980733,3107.9002970133924
1.41,0.06104876333875981,3124.962400211112
1.415,0.06147802272517263,3126.9634681557336
1.42,0.06153070924206002,3112.2813870520868
1.425,0.061242248947956726,3083.579222414333
1.43,0.06062896283670824,3042.7338868989086
1.435,0.05967129587894929,2990.3395568381948
1.44,0.05836104415285807,2927.488118703552
1.4449999999999998,0.056744704098381574,2856.590052233707
1.45,0.05483893935113,2778.596603910223
1.455,0.052625392009657455,2692.996507893057
1.46,0.05019102062737973,2601.167385079721
1.4649999999999999,0.047576404062755276,2503.105633760006
1.47,0.04481336750897659,2398.475432294119
1.475,0.041956822186029384,2288.3300384580093
1.48,0.03905223308603323,2173.963159442576
1.4849999999999999,0.036132185075687516,2056.0380492997224
1.49,0.033236048547857035,1934.6698435862043
1.4949999999999999,0.030396705558905772,1810.2051976593298
1.5,0.027643846456049722,1682.5457557445502
1.505,0.02502134192019837,1552.1250204186629
1.51,0.022537921821152218,1421.4311217892034
1.515,0.02020373108034401,1293.1877188394787
1.52,0.018042392060922403,1170.7201194220977
1.525,0.0160687679038634,1056.9030315911798
