% Model,STAGE5~1.MPH
% Version,COMSOL 6.4.0.378
% Date,"Jun 11 2026, 10:09"
% Table,Table 1 - Volume Average 1
% Time (s),Displacement magnitude (m),von Mises stress (N/m^2)
0,4.075961463138579E-16,3.2868666465916114E-11
0.025,2.2318334916511403E-5,0.869342481165692
0.05,1.471166796542425E-4,6.13679113494138
0.07500000000000001,4.047346639426167E-4,18.14925070309081
0.1,7.547469747954721E-4,35.11738295556287
0.125,0.001117724026052474,52.60031627060617
0.15000000000000002,0.001405727611464217,66.19922169908787
0.17500000000000002,0.0015674468837919143,73.60571179254629
0.2,0.0016181977392302218,75.46091311554923
0.225,0.0016332548321477405,75.55378193734576
0.25,0.0017144414489484317,79.20169380012199
0.275,0.0019278717719129453,89.22822125376469
0.30000000000000004,0.0022604246930059565,104.8178637905894
0.325,0.002632692644966105,122.70048137371309
0.35000000000000003,0.002950347820591621,138.22010007714903
0.375,0.0031495726014575454,147.46620863552587
0.4,0.003229454136685751,150.5274302803102
0.42500000000000004,0.0032482125297866207,150.90050690175227
0.45,0.003299647895431142,153.05721815393753
0.47500000000000003,0.003466135563877782,160.70564724391576
0.5,0.003765577700175843,174.8028780106436
0.525,0.004137370307462651,192.68773231180023
0.55,0.0044825225925901315,209.3021866594208
0.5750000000000001,0.004722824964982114,220.6105850216211
0.6000000000000001,0.004834332678515726,225.55036164303397
0.625,0.004862100273212227,226.31440996300606
0.65,0.004895253928984004,227.27778358743166
0.675,0.005020238338954228,232.91602870102957
0.7000000000000001,0.005279792382287394,245.3441150542001
0.7250000000000001,0.005638687250206586,262.4537501154299
0.75,0.006004132171538631,279.8311189980088
0.775,0.006282386209613131,293.2045196790845
0.8,0.006432408314523083,300.2434255633426
0.8250000000000001,0.006479200157856672,301.6975204540809
0.8500000000000001,0.006500245242660789,301.99450758937814
0.875,0.00658866311185992,306.0893601430172
0.9,0.006805720890549606,316.3029209617134
0.925,0.007141477631641658,332.1125712919141
0.9500000000000001,0.007516419973732144,350.15287467399526
0.9750000000000001,0.007830922177836472,365.32426540653285
1,0.008020263730604625,374.04948453714894
1.0250000000000001,0.008067488549842893,376.0838569381781
1.05,0.007962124076950152,371.25080913211815
1.075,0.007768445646690705,361.6635852404637
1.1,0.0075928909966286,352.68721281005065
1.125,0.007527485782254739,349.6748808922985
1.1500000000000001,0.007612593322241488,353.89290487235104
1.175,0.007798909824757084,362.7839219017417
1.2000000000000002,0.00797795281279477,371.93459622882364
1.2,0.007977952812794767,371.9345962288234
1.2049999999999998,0.008004838066215958,373.38035798552926
1.21,0.008026498652823769,374.56372179136457
1.2149999999999999,0.008043177508707791,375.4741471361377
1.22,0.008055941951765911,376.1701169325298
1.2249999999999999,0.008060960908244444,376.42482018883607
1.23,0.008063642600249306,376.5466438901611
1.2349999999999999,0.008056688565327501,376.12276035690024
1.24,0.008046964410571266,375.54927839999334
1.2449999999999999,0.008030114822028797,374.59061357366977
1.25,0.0080114146763695,373.49928691359423
1.255,0.007991006778366786,372.28566990788653
1.26,0.007983148333792144,371.47986212092053
1.265,0.007994632838421823,371.3742866344304
1.27,0.008038849542883215,372.5086301578954
1.275,0.008129154267324344,375.4760899952999
1.28,0.008283175716455133,381.13890372157437
1.285,0.008496650733868842,389.4531950551308
1.29,0.008773253167860297,400.69405451064966
1.295,0.009115604185288086,415.0960799777675
1.3,0.009525278703726811,432.85153898102766
1.305,0.010020544867306778,455.06839321936707
1.31,0.010578445515172445,480.6805198081915
1.315,0.01120086530051636,509.863228671299
1.3199999999999998,0.011881501565564346,542.3263883344597
1.325,0.012613646492525771,577.7229052266603
1.33,0.01338936208756006,615.6063031825155
1.335,0.01419958719583231,655.4407651152953
1.3399999999999999,0.015034256365719478,696.6232270771621
1.345,0.01588243363755527,738.5151047383299
1.3499999999999999,0.016731500482795376,780.4132809704346
1.355,0.01756689110454103,821.5631235433149
1.3599999999999999,0.018376013143885674,861.3464449029489
1.365,0.019146287092965907,899.1510827521564
1.3699999999999999,0.019865315906413262,934.3734996931285
1.375,0.020521105368230638,966.4285669040476
1.38,0.021102305054366572,994.766688022911
1.385,0.021598471001716378,1018.8923134041852
1.39,0.022000344183555877,1038.379097832883
1.395,0.02230012888517834,1052.8806073569526
1.4,0.022488593019357305,1061.9841829871277
1.405,0.02255412711205933,1065.1549043498944
1.41,0.022510779389188346,1063.0727579250122
1.415,0.022351062841828515,1055.352190901734
1.42,0.022077876269960908,1042.0953754999744
1.425,0.02169509081209269,1023.4517278238093
1.43,0.02120830063554637,999.6621857204308
1.435,0.02062476370276673,971.0612412155754
1.44,0.019953330064925383,938.0787092577874
1.4449999999999998,0.019204333605818656,901.2402620683785
1.45,0.018389435050966053,861.1632005460096
1.455,0.01752142673968232,818.543957947496
1.46,0.01661401460067164,774.1363709712151
1.4649999999999999,0.015681579667004338,728.721345585679
1.47,0.01473890693382238,683.0749343952237
1.475,0.013800862832871689,637.9444944800438
1.48,0.012882006658443067,594.030286945839
1.4849999999999999,0.01199614018659784,551.965006684707
1.49,0.011155830997441635,512.2939515868559
1.4949999999999999,0.010371975829358806,475.4643321144945
1.5,0.009653472986232783,441.8245695565001
1.505,0.009007032942968406,411.6267157079419
1.51,0.008437106698495551,385.0282128020504
1.515,0.00794588930665186,362.0949483655566
1.52,0.007533357972851894,342.80708095417395
1.525,0.007197319869602264,327.0677777464348
1.53,0.006933480036826524,314.71368420475585
1.535,0.006735580429210702,305.5219134778387
1.54,0.006595663389495977,299.21015688750407
1.545,0.006504456234027735,295.4336631047913
1.55,0.006451800920254207,293.7849758882827
1.555,0.0064270277866217045,293.798992275801
1.56,0.006419214762837999,294.96397330136733
1.565,0.006417235504595782,296.74065978056075
1.5699999999999998,0.006409591547759429,298.5282695393706
1.575,0.0063858915104693425,299.76606897511294
1.58,0.006336300825901124,299.8879277450448
