case_label,last_output_time_s,solve_reached_expected_end,breast_volume_ml,glandular_fraction_pct,review_avg_displacement_mm,review_surface_signed_w_from_dynamic_start_mm,review_nipple_w_from_dynamic_start_mm,review_breast_vm_avg_kpa,review_breast_vm_max_kpa,review_gland_vm_avg_kpa,review_adipose_vm_avg_kpa
Dynamic simple gland,1.2559207311481588,,718.7106613362553,11.944792815164762,16.74083278157186,0.10605422722873215,,0.4081393553145691,13.93068600052618,0.6712801858032632,0.37244399098705416
Static simple gland,1.2532923654743247,,718.7169579442799,11.944130620283849,4.2975471226630875,,,,4.9742677838192035,,
Gravity-only reference,2.190304728197,False,718.7106613362612,11.94479292050212,16.787391784976343,0.04249245112495714,,0.409236085562234,13.950379902138792,0.6729901219667621,0.37345753876994825
Quasi-static gravity sag reference,4.990304728197,False,718.710661947064,11.944792921835681,17.8789725576224,-0.7080941350082455,,0.4376750636254661,14.862590798008412,0.719995997829919,0.39937789519591593
Fixed-support acceleration pulse,2.2,True,718.7105650287469,11.94479515855795,34.148956019443425,-21.31157715495468,,0.8643931011372389,27.746566907912268,1.4200167775459724,0.7890220766543857
Fixed-support pulse mild 0.25g,2.2,True,718.715326689261,11.944043159421863,17.758444356172202,-1.1285604072294717,,0.4329813792341324,10.732700833346115,0.7125991393172011,0.3950536033697545
Smooth support-motion fallback,1.2559207311481588,False,718.7106613362571,11.944792920502175,16.740846415082096,0.10605280733395972,,0.4081395054672267,13.930684413429018,0.6712792781585794,0.3724442842736804
