stage,case_key,case_label,result_mph_exists,result_mph,metrics_json_exists,time_series_csv_exists,postprocess_completed,image_export_completed,image_png_count,expected_image_png_count,legacy_cooper_image_png_count,output_dir
stage3_glandular_fraction,stage3_realistic_compact_xoffset055_025g,Realistic compact lobule spread xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_compact_xoffset055_preview
stage3_glandular_fraction,stage3_realistic_reference_xoffset055_025g,Realistic lobule reference xoffset055 0.25g,True,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview/solve/stage3_glandular_realistic_spread_reference_xoffset055_preview_result.mph,True,True,True,False,0,0,0,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview
stage3_glandular_fraction,stage3_realistic_wide_xoffset055_025g,Realistic wide lobule spread xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_wide_xoffset055_preview
