stage,case_key,case_label,configured_dynamic_motion_mode,configured_review_time_s,result_mph_exists,metrics_json_exists,postprocess_completed,image_export_completed,review_time_s,last_output_time_s,expected_dynamic_end_time_s,solve_reached_review_time,solve_reached_expected_end,breast_volume_ml,glandular_volume_ml,adipose_volume_ml,glandular_fraction_pct,review_max_displacement_mm,review_avg_displacement_mm,review_breast_vm_max_kpa,review_breast_vm_avg_kpa,review_gland_vm_max_kpa,review_gland_vm_avg_kpa,review_adipose_vm_max_kpa,review_adipose_vm_avg_kpa,review_surface_signed_w_mean_mm,review_surface_signed_w_from_dynamic_start_mm,review_surface_signed_w_relative_to_support_mm,review_surface_disp_mag_mean_mm,review_nipple_signed_w_mean_mm,review_nipple_w_from_dynamic_start_mm,review_nipple_w_relative_to_support_mm,available_time_series_columns,output_dir,metrics_json,time_series_csv,surface_displacement_csv,landmark_displacement_csv,tissue_stress_stats_csv
stage3_glandular_fraction,stage3_realistic_reference_xoffset055_025g,Realistic lobule reference xoffset055 0.25g,fixed_support_acceleration_pulse,1.55,True,True,True,False,1.55,2.2,2.2,True,True,585.0874087442118,142.2259152373309,442.8614935068813,24.308490169459304,5.534630845829445,2.9976302278625835,1.673571351948651,0.3242587590632507,1.673571351948651,0.45060710972489115,1.1042688078783751,0.2836817161840392,-3.431972278548092,0.161071293852606,-3.431972278548092,3.462928167580943,,,,step;time_s;disp_max_mm;disp_avg_mm;vm_max_pa;gland_vm_max_pa;adipose_vm_max_pa;vm_avg_pa;gland_vm_avg_pa;adipose_vm_avg_pa;vm_std_pa;gland_vm_std_pa;adipose_vm_std_pa;breast_hotspot_factor;gland_hotspot_factor;adipose_hotspot_factor,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview/solve/stage3_glandular_realistic_spread_reference_xoffset055_preview_metrics.json,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview/solve/stage3_glandular_realistic_spread_reference_xoffset055_preview_time_series.csv,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview/solve/stage3_glandular_realistic_spread_reference_xoffset055_preview_surface_displacement.csv,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview/solve/stage3_glandular_realistic_spread_reference_xoffset055_preview_landmark_displacement.csv,runs/comsol_runs/geometry_stage3/outputs/output_stage3_glandular_realistic_spread_reference_xoffset055_preview/solve/stage3_glandular_realistic_spread_reference_xoffset055_preview_tissue_stress_stats.csv
