stage,case_key,case_label,configured_dynamic_motion_mode,configured_review_time_s,result_mph_exists,metrics_json_exists,postprocess_completed,image_export_completed,review_time_s,last_output_time_s,expected_dynamic_end_time_s,solve_reached_review_time,solve_reached_expected_end,breast_volume_ml,glandular_volume_ml,adipose_volume_ml,glandular_fraction_pct,review_max_displacement_mm,review_avg_displacement_mm,review_breast_vm_max_kpa,review_breast_vm_avg_kpa,review_gland_vm_max_kpa,review_gland_vm_avg_kpa,review_adipose_vm_max_kpa,review_adipose_vm_avg_kpa,review_surface_signed_w_mean_mm,review_surface_signed_w_from_dynamic_start_mm,review_surface_signed_w_relative_to_support_mm,review_surface_disp_mag_mean_mm,review_nipple_signed_w_mean_mm,review_nipple_w_from_dynamic_start_mm,review_nipple_w_relative_to_support_mm,available_time_series_columns,output_dir,metrics_json,time_series_csv,surface_displacement_csv,landmark_displacement_csv,tissue_stress_stats_csv
stage4_asymmetry,stage4_realistic_reference_xoffset055_025g,Realistic reference xoffset055 0.25g,fixed_support_acceleration_pulse,1.55,True,True,True,False,1.55,2.2,2.2,True,True,585.0873776303794,142.2259653475822,442.86141228282656,24.308500026714203,5.533712647272654,2.9971305206090144,1.6331861822817948,0.32422879905350976,1.6331861822817948,0.45064834162980416,1.049012184295111,0.28362887098788675,-3.4314538320998103,0.1611859074890969,-3.4314538320998103,3.462348293930997,,,,step;time_s;disp_max_mm;disp_avg_mm;vm_max_pa;gland_vm_max_pa;adipose_vm_max_pa;vm_avg_pa;gland_vm_avg_pa;adipose_vm_avg_pa;vm_std_pa;gland_vm_std_pa;adipose_vm_std_pa;breast_hotspot_factor;gland_hotspot_factor;adipose_hotspot_factor,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_reference_xoffset055_preview,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_reference_xoffset055_preview/solve/stage4_realistic_reference_xoffset055_preview_metrics.json,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_reference_xoffset055_preview/solve/stage4_realistic_reference_xoffset055_preview_time_series.csv,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_reference_xoffset055_preview/solve/stage4_realistic_reference_xoffset055_preview_surface_displacement.csv,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_reference_xoffset055_preview/solve/stage4_realistic_reference_xoffset055_preview_landmark_displacement.csv,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_reference_xoffset055_preview/solve/stage4_realistic_reference_xoffset055_preview_tissue_stress_stats.csv
stage4_asymmetry,stage4_realistic_profile_asym_xoffset055_partial,Realistic profile asym. xoffset055 partial,fixed_support_acceleration_pulse,1.55,True,True,True,False,0.0,0.0,2.2,False,False,561.3541409709708,141.44669495864275,419.90744601233354,25.197408308769806,6.219759383693004e-13,4.0677590364118147e-13,3.3283498941760737e-12,6.457502097772014e-14,3.013368982106955e-12,6.505857968192372e-15,3.3283498941760737e-12,8.413573909482368e-14,-4.0766927970569803e-13,0.0,-4.0766927970569803e-13,4.0766928033261637e-13,,,,step;time_s;disp_max_mm;disp_avg_mm;vm_max_pa;gland_vm_max_pa;adipose_vm_max_pa;vm_avg_pa;gland_vm_avg_pa;adipose_vm_avg_pa;vm_std_pa;gland_vm_std_pa;adipose_vm_std_pa;breast_hotspot_factor;gland_hotspot_factor;adipose_hotspot_factor,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_profile_asym_xoffset055_preview,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_profile_asym_xoffset055_preview/solve/stage4_realistic_profile_asym_xoffset055_preview_metrics.json,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_profile_asym_xoffset055_preview/solve/stage4_realistic_profile_asym_xoffset055_preview_time_series.csv,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_profile_asym_xoffset055_preview/solve/stage4_realistic_profile_asym_xoffset055_preview_surface_displacement.csv,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_profile_asym_xoffset055_preview/solve/stage4_realistic_profile_asym_xoffset055_preview_landmark_displacement.csv,runs/comsol_runs/geometry_stage4/outputs/output_stage4_realistic_profile_asym_xoffset055_preview/solve/stage4_realistic_profile_asym_xoffset055_preview_tissue_stress_stats.csv
