stage,case_key,case_label,configured_dynamic_motion_mode,configured_review_time_s,result_mph_exists,metrics_json_exists,postprocess_completed,image_export_completed,review_time_s,last_output_time_s,expected_dynamic_end_time_s,solve_reached_review_time,solve_reached_expected_end,breast_volume_ml,glandular_volume_ml,adipose_volume_ml,glandular_fraction_pct,review_max_displacement_mm,review_avg_displacement_mm,review_breast_vm_max_kpa,review_breast_vm_avg_kpa,review_gland_vm_max_kpa,review_gland_vm_avg_kpa,review_adipose_vm_max_kpa,review_adipose_vm_avg_kpa,review_surface_signed_w_mean_mm,review_surface_signed_w_from_dynamic_start_mm,review_surface_signed_w_relative_to_support_mm,review_surface_disp_mag_mean_mm,review_nipple_signed_w_mean_mm,review_nipple_w_from_dynamic_start_mm,review_nipple_w_relative_to_support_mm,available_time_series_columns,output_dir,metrics_json,time_series_csv,surface_displacement_csv,landmark_displacement_csv,tissue_stress_stats_csv
stage5_dynamic_amplitude_scout,stage5_no_cooper_xoffset055_025g,No Cooper xoffset055 0.25g,fixed_support_acceleration_pulse,1.55,True,True,True,False,1.55,2.2,2.2,True,True,585.0873718414647,142.2260331251812,442.8613387162882,24.308511851409225,5.534820163343748,2.997765699983465,1.614779199169152,0.32427417034937145,1.614779199169152,0.4507290503274836,1.0756548776490076,0.2836628674961062,-3.432362364472134,0.16097794178263847,-3.432362364472134,3.4633436123193317,,,,step;time_s;disp_max_mm;disp_avg_mm;vm_max_pa;gland_vm_max_pa;adipose_vm_max_pa;vm_avg_pa;gland_vm_avg_pa;adipose_vm_avg_pa;vm_std_pa;gland_vm_std_pa;adipose_vm_std_pa;breast_hotspot_factor;gland_hotspot_factor;adipose_hotspot_factor,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview/solve/stage5_reference_no_cooper_xoffset055_025g_preview_metrics.json,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview/solve/stage5_reference_no_cooper_xoffset055_025g_preview_time_series.csv,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview/solve/stage5_reference_no_cooper_xoffset055_025g_preview_surface_displacement.csv,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview/solve/stage5_reference_no_cooper_xoffset055_025g_preview_landmark_displacement.csv,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview/solve/stage5_reference_no_cooper_xoffset055_025g_preview_tissue_stress_stats.csv
stage5_dynamic_amplitude_scout,stage5_no_cooper_xoffset055_050g,No Cooper xoffset055 0.50g,fixed_support_acceleration_pulse,1.55,True,True,True,False,1.55,2.2,2.2,True,True,585.0873875443982,142.22595776075758,442.86142978364177,24.308498318119195,5.207191269653764,2.863591571658072,1.526418611280124,0.3089022559125015,1.526418611280124,0.4264856863731524,1.0025362677640557,0.27114006916656674,-3.282428876692524,0.3101793627001581,-3.282428876692524,3.3084970395511384,,,,step;time_s;disp_max_mm;disp_avg_mm;vm_max_pa;gland_vm_max_pa;adipose_vm_max_pa;tumor_disp_max_mm;tumor_disp_avg_mm;tumor_vm_max_pa;vm_avg_pa;gland_vm_avg_pa;adipose_vm_avg_pa;tumor_vm_avg_pa;vm_std_pa;gland_vm_std_pa;adipose_vm_std_pa;tumor_vm_std_pa;breast_hotspot_factor;gland_hotspot_factor;adipose_hotspot_factor,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_050g_preview,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_050g_preview/solve/stage5_reference_no_cooper_xoffset055_050g_preview_metrics.json,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_050g_preview/solve/stage5_reference_no_cooper_xoffset055_050g_preview_time_series.csv,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_050g_preview/solve/stage5_reference_no_cooper_xoffset055_050g_preview_surface_displacement.csv,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_050g_preview/solve/stage5_reference_no_cooper_xoffset055_050g_preview_landmark_displacement.csv,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_050g_preview/solve/stage5_reference_no_cooper_xoffset055_050g_preview_tissue_stress_stats.csv
stage5_dynamic_amplitude_scout,stage5_no_cooper_xoffset055_075g,No Cooper xoffset055 0.75g,fixed_support_acceleration_pulse,1.55,True,True,True,False,0.0,0.0,2.2,False,False,585.0873838498885,142.22597656414428,442.8614072857525,24.30850168538827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,step;time_s;disp_max_mm;disp_avg_mm;vm_max_pa;gland_vm_max_pa;adipose_vm_max_pa;vm_avg_pa;gland_vm_avg_pa;adipose_vm_avg_pa,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_075g_preview,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_075g_preview/solve/stage5_reference_no_cooper_xoffset055_075g_preview_metrics.json,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_075g_preview/solve/stage5_reference_no_cooper_xoffset055_075g_preview_time_series.csv,,,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_075g_preview/solve/stage5_reference_no_cooper_xoffset055_075g_preview_tissue_stress_stats.csv
