"Case","TimeS","Nodes","MeanDispMm","MaxDispMm","MeanWMm","MeanAbsWMm","MinWMm","MaxWMm","MeanVmKpa","MaxVmKpa","P95DispMm","P95AbsWMm"
"full_gland_088kPa","0.825","3032","4.26564104395811","6.35713704806987","-4.19863711130869","4.19863711130869","-6.35713698200407","0","2.67899183296072","12.0088400874107","6.12790386185879","6.12700368662106"
"full_gland_088kPa","0.85","3032","4.28864144380459","6.37952516678859","-4.22158233164359","4.22158233164359","-6.37952511008895","0","2.69133195443829","12.1349514219315","6.15135390143898","6.15061484841813"
"full_gland_088kPa","0.875","3032","4.40078940768318","6.55297303447864","-4.3318171083824","4.3318171083824","-6.55297297861433","0","2.76335825452462","12.4506204426073","6.31664510646993","6.31576263682512"
"full_gland_088kPa","0.9","3032","4.61605390239425","6.88079757268159","-4.54348322503267","4.54348322503267","-6.88079752012773","0","2.89955705000193","12.9977854363642","6.63187898246469","6.63097768135291"
"full_gland_088kPa","0.925","3032","4.86191408651982","7.25138903060672","-4.78532378167657","4.78532378167657","-7.25138897507779","0","3.05467245121163","13.6569949917152","6.98873246169288","6.98769373090019"
"full_gland_088kPa","0.95","3032","5.04216605703165","7.52867684090576","-4.96245841014636","4.96245841014636","-7.5286767839439","0","3.16941460626335","14.1277555898431","7.25462362864481","7.25350825839655"
"full_gland_088kPa","0.975","3032","5.1163087253032","7.64022337622214","-5.03547254239003","5.03547254239003","-7.64022330255527","0","3.21649736340434","14.3479445852777","7.36155186862156","7.36040898026957"
"full_gland_088kPa","1","3032","5.12786886912889","7.63911305292427","-5.04734123508678","5.04734123508678","-7.63911296509961","0","3.2202710064418","14.4555784898382","7.36321169416866","7.36212941150179"
"full_gland_088kPa","1.025","3032","5.15379437510344","7.67170575112302","-5.07301306840435","5.07301306840435","-7.671705678086","0","3.2348023976134","14.5433424853704","7.39662549805417","7.39565804031419"
"full_gland_088kPa","1.05","3032","5.19304809781641","7.75016799852089","-5.11120261209572","5.11120261209572","-7.75016794108339","0","3.26380380656505","14.592181938672","7.46874360402578","7.46760654005415"
"full_gland_088kPa","1.075","3032","5.21298162878751","7.78222561297676","-5.13065389236097","5.13065389236097","-7.7822255489542","0","3.27721337011059","14.6387143579995","7.49839739147077","7.49707554854067"
"full_gland_088kPa","1.1","3032","5.20020527864233","7.74708865282587","-5.11840375906276","5.11840375906276","-7.74708859856725","0","3.26531328583461","14.627596750538","7.46788057934724","7.46686158639407"
"full_gland_088kPa","1.125","3032","5.16628540640617","7.70002422262578","-5.08523997698615","5.08523997698615","-7.70002415734393","0","3.24469155028446","14.5512034362317","7.42212540202144","7.42118913184075"
"full_gland_088kPa","1.15","3032","5.1312698298085","7.65383959892034","-5.05044343226378","5.05044343226378","-7.65383953108523","0","3.22454070892368","14.465551777559","7.37584248000299","7.37473083028031"
"full_gland_088kPa","1.175","3032","5.13185551168341","7.64581394737997","-5.05115201654349","5.05115201654349","-7.64581385217571","0","3.22282998692637","14.44767414233","7.37012226996845","7.36907586123772"
"full_gland_088kPa","1.2","3032","5.16874327574557","7.69950136584559","-5.08769204463124","5.08769204463124","-7.69950129721113","0","3.24571228289024","14.5550540274231","7.42185343789262","7.42081671177978"
"full_gland_088kPa","1.205","3032","5.17723453701527","7.71404173925201","-5.09601109718171","5.09601109718171","-7.71404167906677","0","3.25148407254144","14.5821282047876","7.43548285408271","7.43446365699387"
"full_gland_088kPa","1.21","3032","5.18506834311509","7.72837172960637","-5.10362909727214","5.10362909727214","-7.72837167503172","0","3.25690571991267","14.6051073163734","7.44893590468987","7.44791196264732"
"full_gland_088kPa","1.215","3032","5.19259756857721","7.74226924583698","-5.11094335611239","5.11094335611239","-7.74226919554288","0","3.26212632700742","14.6261086866796","7.46198603525993","7.46095474197255"
"full_gland_088kPa","1.22","3032","5.19891351168951","7.75444553206094","-5.11704873745242","5.11704873745242","-7.75444548179582","0","3.26654188870746","14.6392384034107","7.47343256031954","7.47238354343472"
"full_gland_088kPa","1.225","3032","5.20458152829886","7.76544775269168","-5.12252398098389","5.12252398098389","-7.76544770114745","0","3.27052616345957","14.6490297018512","7.48375417884016","7.48269393838721"
"full_gland_088kPa","1.23","3032","5.20877042073667","7.77377043021511","-5.12656107531865","5.12656107531865","-7.77377037429793","0","3.27352362677288","14.6512017821818","7.49150794140014","7.49045181958517"
"full_gland_088kPa","1.235","3032","5.21192495169454","7.77998718030602","-5.12960342827861","5.12960342827861","-7.77998711979284","0","3.27579578407331","14.6503420340824","7.49725162298334","7.49620201273711"
"full_gland_088kPa","1.24","3032","5.21358190234917","7.78315494386188","-5.13120558299352","5.13120558299352","-7.78315487849502","0","3.27701788034562","14.6450927725271","7.50008576465603","7.49904545155683"
