time_s,mean_delta_w_mm,mean_abs_delta_w_mm,p95_abs_delta_w_mm,p99_abs_delta_w_mm,max_abs_delta_w_mm,min_delta_w_mm,max_delta_w_mm,mean_abs_delta_disp_mag_mm,p95_abs_delta_disp_mag_mm,max_abs_delta_disp_mag_mm,mean_delta_vector_mm,p95_delta_vector_mm,max_delta_vector_mm,mean_abs_delta_vm_kpa,p95_abs_delta_vm_kpa,max_abs_delta_vm_kpa
1.405,-4.068157550423571e-05,0.0003343735835772373,0.0014129569435001028,0.0037016690278582607,0.011039423176418617,-0.0047506389394596435,0.011039423176418617,0.0004181427054186729,0.00177456252782608,0.011584521220122214,0.0006462399273652401,0.0020838202050017613,0.016642066519543485,0.0668632228728934,0.19370271444199424,4.321720423413633
1.41,-6.691168956623641e-05,0.00035719794892737024,0.0014199085726421513,0.0037024739225012637,0.011103306420673819,-0.004776711421867661,0.011103306420673819,0.0004419443939550268,0.0018182518915324788,0.011670310011459295,0.0006563976432852394,0.002090518525445452,0.016776149056884102,0.06765524623683654,0.1961976208268644,4.380939332395654
1.415,-2.4921454770912447e-05,0.0003287190476345443,0.0014296653329205528,0.0037987240818096652,0.011199677923445936,-0.004829608730353807,0.011199677923445936,0.000413466960343856,0.0018171394095323834,0.011801275080181809,0.0006420195639271723,0.00211477693423341,0.0169619519847109,0.0687205791345699,0.1966059769345672,4.467874748396167
1.42,-9.586223569004882e-06,0.0003219165089395593,0.0014325271197781022,0.0038339314063480815,0.011309446814449842,-0.00488506047993339,0.011309446814449842,0.0004089302290742229,0.0018312702361837445,0.011938207902186644,0.0006433147566641247,0.0021314641715696955,0.017159447569051547,0.06994488038317494,0.20013566677601688,4.566994830194956
1.425,2.588716751660769e-05,0.00030156293940440687,0.0014451011757408354,0.003878555779252,0.01143821171395085,-0.004934176642313465,0.01143821171395085,0.000389792254344614,0.0018685126427394863,0.012068161166288059,0.0006421533321199175,0.0021546472569331466,0.017351700698901917,0.07117830453273552,0.2039061575772229,4.663685502716686
1.43,0.00010115613701894772,0.0003017946070286116,0.0014578207406194547,0.003920281351096747,0.011559496414684494,-0.004975785829114832,0.011559496414684494,0.0003819072589953068,0.0018950807521476549,0.01221039638451887,0.0006475359817021356,0.0021693488541547844,0.017556566861599513,0.07237551826961583,0.20807167833758677,4.756228820327187
1.435,-2.8813201194049386e-06,0.00032857128102055854,0.0014824135836419884,0.003936938011734059,0.011625268707125694,-0.005019500427047119,0.011625268707125694,0.0004202444338404148,0.0018976709513447102,0.012333548977679836,0.0006727741988543975,0.002226079049462716,0.01775608315447313,0.07354380743360775,0.21234807285934082,4.843451596394807
1.44,0.00012791320091609857,0.00032070186853043665,0.0014985811940447064,0.003966671965436521,0.011672708792499417,-0.005037255989699814,0.011672708792499417,0.0003988339444328014,0.001918738987809111,0.012435894351975493,0.0006690263839035347,0.0022351686981749545,0.017907158490263028,0.0743853928418552,0.21288872618240265,4.915693140839444
1.445,0.00034099229769230714,0.00048751445751354315,0.0015191529954050374,0.003943456626494761,0.011682232835390617,-0.005044648021234331,0.011682232835390617,0.0005420005164888268,0.0019505852045598004,0.012428146161436886,0.0007575819104297203,0.0022488456117454813,0.01789630164950016,0.07488493762106858,0.2134588229443982,4.963000082179587
1.45,0.0006418101768295852,0.0007589456086934567,0.001661939002692377,0.004052277899565314,0.011651967428596869,-0.005006185243571404,0.011651967428596869,0.0008071776749051454,0.0020382379944621516,0.012357946857478874,0.0009728068619898825,0.0023053522659157565,0.0177777649654877,0.07504773390831487,0.2132236415362135,4.976046163258068
1.455,3.002228713651964e-05,0.0002992377387490693,0.0014459233795813067,0.0038862455744578892,0.011468845524292337,-0.004986618295147512,0.011468845524292337,0.00038739572236432375,0.001876467292333348,0.012112850142837524,0.0006749821555010742,0.002189101540047826,0.017511016309912104,0.07429567339736122,0.21069315402602204,4.943009008307266
1.46,0.00033731989236253373,0.00048039023735954,0.0014574565484518852,0.003735134129088402,0.011268248444220967,-0.0048521017831755974,0.011268248444220967,0.0005345509174051248,0.0018117438169358985,0.011958090088843784,0.0007468874527894059,0.002126403938850018,0.017255605443906315,0.07298124314383646,0.20675219271460818,4.861514243775055
1.465,0.0006562252587959327,0.0007592426099558117,0.0015646219699848147,0.003793412127831382,0.010997644742523046,-0.00468808266313478,0.010997644742523046,0.000806508650075957,0.0019368892980300022,0.011712338432557463,0.0009673913205959566,0.0021740585884005943,0.016867921585273303,0.07120043697141011,0.20097978337288866,4.7327647638372605
1.47,0.0009316406865645263,0.0010108392609925094,0.0017420829204758306,0.003754403733685845,0.010661108424716388,-0.004497863313100378,0.010661108424716388,0.0010575029392624552,0.0020164825184618355,0.011350991749494301,0.0011914650356386067,0.0022220744865622945,0.01632370180298976,0.06892887054852134,0.19238984553465419,4.556027454869911
1.475,0.00022104714322372548,0.0003617964446807341,0.001341170828272625,0.0034284794757831385,0.010188270445778082,-0.004359888158523239,0.010188270445778082,0.00041806452131122433,0.0017046541176356802,0.010702438835675284,0.0006590656427802517,0.0019702828619188833,0.015508062647861086,0.06531230179238957,0.18454269679789984,4.336253259107332
1.48,0.0003589605276393988,0.0004724085613617265,0.0012949536454537193,0.0032704077286776615,0.009746960215216947,-0.0041609471004008325,0.009746960215216947,0.0005146851919993057,0.0016271250265152833,0.010181032629078641,0.0007065181387395673,0.001886343425549696,0.01473039609598928,0.061942913915181794,0.17498254187156861,4.0955572480851785
1.485,0.0003296481534155358,0.00044379900614288897,0.0011858677759885108,0.0031526023117722447,0.009273485461594986,-0.003979102464962551,0.009273485461594986,0.00048822637323725845,0.001540357698665513,0.009679170452723835,0.0006711787675618794,0.0017606285815916294,0.013964704145226362,0.05838995102851881,0.16457354352253026,3.844240027314921
1.49,0.00041482467490380325,0.000507185419436557,0.0012101447797234662,0.0029669864325473057,0.008814411106194823,-0.003758814676181198,0.008814411106194823,0.0005408962760186738,0.001510774900583248,0.009285358687493271,0.0007008015521867064,0.0017264504014977893,0.013314717306025865,0.05475718991825219,0.15607268199671065,3.5834328865321665
1.495,0.00027831897727952494,0.0003800830564178649,0.0010890137424226021,0.002823109556712169,0.008321773912222764,-0.003564230598845095,0.008321773912222764,0.0004193110755569739,0.0013840614252668786,0.008846756068247794,0.0005815361043278335,0.0015676659621750265,0.012638890322245811,0.050998194800498525,0.14795641137925855,3.315800498987971
1.5,6.400972083170694e-06,0.00021229861782624365,0.0009836163770726815,0.0026110453961977467,0.00785223083516395,-0.003383010120489385,0.00785223083516395,0.00027121563135548433,0.0012437156490043043,0.008377756970131493,0.0004765394486605819,0.0014776938751341648,0.011953140828985931,0.04733074013810743,0.1378944261414339,3.0536519677157368
1.505,-0.0003917563658475041,0.00054587850146706,0.0010992041175913187,0.002365216398733307,0.007430124050065144,-0.003233459234014695,0.007430124050065144,0.0006198844178907039,0.0013476955948236473,0.007893714124070127,0.0007287333146378444,0.0015099340845490174,0.011272077608756818,0.0445182480476292,0.129022368841589,2.810779639089724
1.51,0.0005973831972982227,0.0006594983050161013,0.0011100226281398888,0.0025030719533394455,0.007169440349097476,-0.0030226030706807815,0.007169440349097476,0.0007003791231182908,0.0013368970665182057,0.007667775065775496,0.0007870097967794137,0.001456842692331336,0.010791938439364435,0.04150946370402861,0.1253659786731267,2.600397145854231
1.515,0.00015162133794125766,0.00025074807520790785,0.0009195186966542322,0.002286999313372319,0.00685938331969403,-0.002914915593403252,0.00685938331969403,0.0002922989916299193,0.0011761868318610042,0.007292251884711653,0.0004234462784131247,0.001321830033297729,0.010310260550697276,0.038772152077679305,0.11853520155991823,2.4346501306251556
1.52,-0.000306423448074746,0.0004523510496226848,0.00100156704190147,0.0021990606467580612,0.006564925151446526,-0.0029030494196526785,0.006564925151446526,0.0005154220774258253,0.0011972145074525579,0.006955697067146088,0.0006046171441282983,0.0013614750320634875,0.00990221654672613,0.03744530953542464,0.11458034210547582,2.312190670888781
1.525,-0.0007099869327661973,0.0008232707584899892,0.0012673123700931376,0.0020946370304969274,0.006277800154714792,-0.002963105469901183,0.006277800154714792,0.0008980515899994803,0.0014758216913233165,0.006614571885039488,0.0009683830690554109,0.0016397037297500412,0.009498120269342209,0.037018933721410865,0.11104778696928853,2.2332238700235636
1.53,0.00026726478788229046,0.00034413111329249053,0.0008250916953917961,0.0020859603778701154,0.006093387851437745,-0.0026137565621985742,0.006093387851437745,0.00037736018169279214,0.0009922844626194603,0.006439715728428466,0.00045909822605690785,0.0011352755670708378,0.009193632939788258,0.035109787250288904,0.10734128607339526,2.2004474261501246
1.535,-8.251895629178465e-06,0.0001659447276259998,0.0007459269239470366,0.0019296733344692292,0.005873079062464627,-0.0025442272682653453,0.005873079062464627,0.00021114251236392824,0.0009218395790998346,0.006134498424961439,0.00030377740125331245,0.0010916109352096957,0.008834308470880991,0.0348636139155613,0.10384932779709331,2.217566433504232
1.54,-7.583562237947364e-05,0.0002130498539840433,0.0007718829461344737,0.0018282169761928478,0.005693980417640818,-0.0024671986949057726,0.005693980417640818,0.000255043164348756,0.0009435189926443185,0.005904436065939857,0.00034761644931947656,0.0010738971500015946,0.00854759944319012,0.03522971434591119,0.10168132876773657,2.2783448913655504
1.545,4.6872975793851274e-05,0.00015154339648579943,0.0006994564573423312,0.0018322438652967888,0.005557033565803675,-0.0023848395143915395,0.005557033565803675,0.00019252513344693742,0.0008707055094766364,0.005747129802956426,0.00033713707111458617,0.001055549345605353,0.008337317590619637,0.03576521826741666,0.10075073007697488,2.366341447418625
1.55,-0.00021327721684752886,0.00034074357945128086,0.0007766151052447462,0.0018215049494373105,0.005407108496208353,-0.0023280167502224744,0.005407108496208353,0.00039419130419109745,0.0009304785726456404,0.005612569127896286,0.0004869248015589276,0.0011079281876489968,0.008181454224990198,0.03643281727681711,0.09856866365283616,2.439361492103458
1.555,0.00012900030871627202,0.00020131509051631204,0.0007056587779356402,0.0017323821341749717,0.005246394423903027,-0.0022446879014261845,0.005246394423903027,0.00023281929888917146,0.0009100800000307805,0.005534162066826286,0.00032613684525729773,0.0010585761865851378,0.008025307812382206,0.035787854512179994,0.09620540984094479,2.4502993106612836
1.56,0.0006792014644947978,0.0007107084731536943,0.001069451783280214,0.0018141077102940585,0.005054566731772021,-0.002137503791584442,0.005054566731772021,0.0007426392124613394,0.0012096030337075143,0.005388151147353039,0.0007939940235860233,0.0012761490053754716,0.007754619967219038,0.03552793409754443,0.09213842853735804,2.3871907777629136
1.565,-0.0001629901574469715,0.0002721813183913675,0.0006368885277313771,0.0015221876415288885,0.00474924073071232,-0.002113332268847295,0.00474924073071232,0.00032039968410015285,0.0007863335137039093,0.0049722375897306645,0.00039079393794095717,0.0009210843016200897,0.007276764913521073,0.0333859573250355,0.08828355108161888,2.264168770343726
1.57,-0.00029110978704487297,0.00038034461741232316,0.0006733977839073687,0.001442438720310558,0.004475550879058312,-0.002001233166824644,0.004475550879058312,0.00042849307005646405,0.0008130000706956051,0.004711045988067971,0.0004881355741108573,0.0009492312698939633,0.006910880890553814,0.03139118171033672,0.08237080784461587,2.101921660832922
1.575,0.00039295724772588975,0.0004238551039320009,0.0006962651267299965,0.0015100272721604623,0.004203752026182145,-0.001789426783449055,0.004203752026182145,0.00044192410178414275,0.0008309723967249203,0.00454489871770208,0.000498333800832776,0.0008942660686592569,0.006547787909702297,0.02874969107494395,0.0779149934526748,1.9218097748710896
1.58,0.001044722791541615,0.0010601751453779972,0.0015096984300904269,0.001949358934083475,0.0038984395026084697,-0.0015612874152971226,0.0038984395026084697,0.0010977857712072764,0.001595421965441086,0.004243744322403645,0.0011275680726855813,0.0016087112828098288,0.005997658245225731,0.02722213751554094,0.06903805935086312,1.7271706883824014
1.585,-0.0005106025751059522,0.0005629278929725252,0.0008920396390490461,0.001187241971128432,0.003280339734765855,-0.0015776962540933357,0.003280339734765855,0.0006040115617088589,0.0010205607133685793,0.0035058533924605946,0.0006477316593652217,0.0010610328555805905,0.005097892524773035,0.023281425908147312,0.061297505035584954,1.5090860349415778
1.59,8.813664859056082e-06,9.612768716443615e-05,0.00040132586606093457,0.000961266978142804,0.0028714298119747418,-0.0012563233347401429,0.0028714298119747418,0.00012460554245887376,0.0005090749998903604,0.003115483583414672,0.0002546299831964621,0.0005970706788841546,0.004468852277295632,0.01877031884081848,0.0519317412715295,1.2458415603154993
1.595,0.00022014275697509135,0.0002382503722097487,0.0004380519418394587,0.000833633462139215,0.002428553123298165,-0.0010017186638270562,0.002428553123298165,0.00025043123810526274,0.0005249238124640764,0.002623800656807176,0.00032323489222326363,0.0005659905403753413,0.0037291018574403816,0.01471930895713924,0.04329525869675077,0.9451296797156972
1.6,5.890247527700969e-05,8.80239886889792e-05,0.0003043076374573838,0.0006286950275927898,0.0019235118833404042,-0.0007938807589826912,0.0019235118833404042,0.00010993617746172943,0.00037782356449102825,0.0020641409383011494,0.0002382965459582386,0.00046388469416242027,0.002892737138225261,0.010548188175196286,0.03482478994300843,0.6291020233195214
1.605,0.00022923659510521366,0.00024108074691843012,0.0004086806326601775,0.0005475512925913852,0.0014112045748258064,-0.0006225553870854782,0.0014112045748258064,0.00025637237408940116,0.00044501077153555416,0.0015384899162317533,0.0003248333924012066,0.0005603215694792614,0.0021449857397038193,0.006977116338049668,0.024364849314326028,0.33544813407495644
1.61,-0.00015604919625853496,0.00017237700074945302,0.0002927111238360436,0.0004068425625240828,0.0008829881037376619,-0.000611564796779981,0.0008829881037376619,0.00018457346089172775,0.00034523528896762803,0.000994006410974925,0.00023722723974135788,0.0004155817837346963,0.0013899162571707506,0.0037592772710622166,0.014875806721726679,0.13947745426848246
1.615,-0.000643091382162925,0.0006443804522692951,0.0009657706191192103,0.0010404251819593057,0.0011699399069279044,-0.0011699399069279044,0.0004066643756283586,0.0006520930468035604,0.0009589507989213167,0.0012135948128384187,0.0006842169967019338,0.0010122497324430988,0.001223499783646003,0.003694270963284443,0.0090232157755122,0.06912114216154279
1.62,-0.0006212270751016091,0.0006212387712924128,0.0009153779263291074,0.0009801716330293578,0.0011892838237797642,-0.0011892838237797642,1.773142525834126e-05,0.0006450034843755688,0.0009542238009402956,0.0011946105870062375,0.0006630419945641809,0.0009778726057835235,0.0012337932614273478,0.004379103611368274,0.00638924835861196,0.15901958877348113
1.625,-0.0005061367592123454,0.0005062993490646594,0.0007211859300318883,0.000773854073674929,0.0009716172749386302,-0.0009716172749386302,8.954689381880082e-05,0.0005270844831886946,0.0007528958282950224,0.0009749065079062234,0.0005419401934580834,0.0007660367327630509,0.0010295733603309185,0.0050464764779957145,0.007982113151618555,0.2246150958003731
1.63,-0.00035977358449099946,0.000360952791775921,0.0005240905794763356,0.0005974038970781687,0.0009776395643036856,-0.0009776395643036856,0.0002463071436706221,0.00037262252517590734,0.0005687526972672463,0.0011633608404001917,0.0003858791061315397,0.0005778660745511787,0.0011789165082306183,0.005586393371838722,0.010495038026724773,0.287498075104292
1.635,-0.00019236782990638622,0.00019673331472977064,0.0003427559434600118,0.0004326917914013114,0.0009008597209742833,-0.0009008597209742833,0.00034846498264696753,0.00020126986337678745,0.00036880286409758846,0.0010790635767856218,0.00024110600109812226,0.0004156270189047211,0.0012357011573264156,0.006304361572961871,0.013097777087080585,0.3647011052991867
1.64,2.1438156149717444e-06,4.258013895141757e-05,0.00015573192295611997,0.00027089353933919177,0.0007913870427254583,-0.0007913870427254583,0.00039224555019724654,6.0486938051530275e-05,0.00020067475942061927,0.0008933124180544866,0.00016946351388364396,0.0003118993977985607,0.0013605044892747954,0.007146318906684766,0.014900737896613066,0.45881515667176526
1.645,0.00017571624045506978,0.0001861396834697563,0.00029948550500359075,0.0003712011419890605,0.0008465592255891066,-0.0008465592255891066,0.0005287408731419619,0.00019799826899887676,0.0003580443907851601,0.0009316311451595136,0.0002545944052616144,0.000398683337824182,0.0014436733832610834,0.008207267312679544,0.01610160761855299,0.5578236584453679
1.65,0.0002613196278435688,0.00027125168309760574,0.00041433048507408867,0.00046505630075841073,0.0008885443269932377,-0.0008885443269932377,0.0005532918687665479,0.00028398990035916305,0.0004670608448910308,0.0008964592198330986,0.0003237887667741917,0.000502712876208072,0.0015889166982397044,0.009121187798656335,0.01661899222740452,0.6378952358425494
1.655,0.00022373843841744858,0.00023531817918144948,0.00038527376764180136,0.0004661575667885205,0.0008926331415559928,-0.0008926331415559928,0.000632834308432321,0.00025347672944184935,0.0004574562992003954,0.0009620277875631528,0.0003120844649279135,0.0005183382984769218,0.0016566387223042956,0.0092635277614102,0.015315165142809065,0.6662473396268002
1.66,4.596083827663036e-05,8.279390780321946e-05,0.00020442791676309702,0.0003045783196918893,0.0008265872149748962,-0.0008265872149748962,0.0004126705491039632,0.00011400640169550662,0.0003071363808228724,0.0008904356334892699,0.0002418660811326801,0.00047276231027178005,0.001511236677936693,0.008438752918930561,0.014580560480113663,0.612680589779027
1.665,-0.0001069768805518444,0.00011521325142018634,0.00024661759876663195,0.0003806685272904624,0.000729975320471805,-0.000729975320471805,0.00033024918682692623,0.0001250804463197266,0.00030942548876928817,0.0008363522630172756,0.00023498246132271154,0.0004039729036234121,0.00127443235369952,0.006746642873437301,0.012521134312769723,0.47658479422986244
1.67,-2.3345599781857597e-05,5.5046703196616734e-05,0.00017366620995651542,0.0003078758369097248,0.0006400698544947377,-0.0006400698544947377,0.00032582628014489934,7.451625585298671e-05,0.00023468620046181507,0.0007642816584116493,0.00020630864356906145,0.00034681350311072985,0.001114291947379605,0.005033919033555258,0.01111631300578374,0.29847577563460903
1.675,0.00025556191455522817,0.00026182659154395135,0.00042559758750429424,0.0004881806263937246,0.0005837266515070807,-0.0005837266515070807,0.0005440071173547201,0.0002727413519876896,0.00046094641530196843,0.0006050285490244575,0.00033040666091054677,0.0005076486509168424,0.0008797858777144346,0.0035127956762871985,0.010060290012831295,0.1257018984792379
1.68,0.0006333940541664917,0.0006356048507830301,0.000987561523466014,0.0010761342437701246,0.0012424031054007701,-0.0005641606826537535,0.0012424031054007701,0.000650798179718225,0.0009897621377399268,0.0013762839682746573,0.0006787805683485502,0.001047722298160394,0.0013842295114263915,0.003443178473118962,0.009494293753839778,0.08958310172859546
1.685,0.0008170165702280328,0.0008187771264497408,0.0012966977246667876,0.0013601434167137495,0.0014512494136554698,-0.0005761963679285664,0.0014512494136554698,0.0008167411810941504,0.0012478294450193853,0.0016081781164395143,0.0008741571320876921,0.0014362296701552859,0.0017808685188324864,0.004619374831285054,0.011366379448810367,0.0941106966356108
1.69,0.0006664206301672681,0.000669010921313236,0.0010645707112152051,0.0011395850545707945,0.0012081754766737928,-0.000647632314582356,0.0012081754766737928,0.0006570303461209883,0.0010114461268789148,0.00111842223715801,0.0007272590507961438,0.0012378822964968833,0.0015997809192175238,0.004315586684989238,0.01187932256567304,0.10659831032900888
1.695,0.00048610859469451083,0.0004912279708279618,0.0007880241805507947,0.0008937552761922392,0.000949787157187421,-0.0007731589857090321,0.000949787157187421,0.0004890777234742079,0.0007544448434195113,0.0009356770627670478,0.0005432781209512805,0.000937037417883203,0.0013375623426123556,0.0035651809682213553,0.010902683741152688,0.1330547321170852
1.7,0.000297341099071155,0.00030775932722883567,0.0005047207961978781,0.0005868569343515619,0.0009328654057880776,-0.0009328654057880776,0.0006284803279552205,0.00031735924296069954,0.0005219684040171529,0.0010084725961333847,0.0003564271509256268,0.0006328067970396686,0.0013445680117230617,0.0035007824662707607,0.013969561102603832,0.16778093743077988
1.705,0.00012721609127263966,0.0001480848241977185,0.00028366605872374014,0.00041630805574575014,0.0011161815092038201,-0.0011161815092038201,0.000574158834628323,0.00016293359572805018,0.00034333047490035443,0.001186429432228057,0.00021102908699894258,0.0003995971289641128,0.0015717193628613344,0.004723612894900604,0.017840068313326296,0.2040128866537942
1.71,3.9784016238675834e-05,7.664143881696195e-05,0.0002536025842928684,0.000513385244561428,0.001341632272861508,-0.001341632272861508,0.0006121875441816686,9.663916425790789e-05,0.0003306435863282543,0.00143826758944505,0.00018590255799092058,0.00041527246027188924,0.0018493425758136727,0.006792692855739766,0.022266905235918205,0.3908623043038703
1.715,8.432209551722946e-05,0.0001165974975938051,0.00028858013604635504,0.0005207856496617768,0.0013803193645210384,-0.0013803193645210384,0.0006339632109724543,0.00013647050179518776,0.0003902135707479015,0.0015277405410689783,0.00023768714343697136,0.00047346804277125144,0.0021247203755308743,0.009118904197277872,0.025402512021391214,0.586099933304618
1.72,0.0002693575232760472,0.0002903281833814953,0.00048107644273806646,0.0006204478867143929,0.0013847251776927289,-0.0013847251776927289,0.0008239776546909838,0.00031253472880472734,0.0005827472102029965,0.0015504529362524119,0.00038395822646902257,0.0006576374934942579,0.0022687426532521987,0.011687957616698328,0.026716486882999397,0.7725576123292338
1.725,0.0006034101534109638,0.0006168000621062708,0.0009477251481464481,0.0010691705012460563,0.0014087619585550321,-0.0014087619585550321,0.0011650332122463414,0.0006556059627375151,0.0010892541523135552,0.0014586830015599571,0.0006916227982091172,0.0011403085289031644,0.0022812313596226198,0.014295222320281515,0.026307270453330603,0.9327745356087686
1.73,0.0006369288923347962,0.0006511100017634939,0.0009942705792455818,0.0011303632106952099,0.001484826572226112,-0.001484826572226112,0.0012862046392153777,0.0006907291622864786,0.001142476228175877,0.0015955520003409045,0.0007224484088101328,0.0011948587668077536,0.002323229362492596,0.015427528835013807,0.026672802311467212,1.043981287138357
1.735,0.00032842385227854895,0.0003516646591239221,0.000562097417993433,0.0006430495301050285,0.0015468309066067453,-0.0015468309066067453,0.0007417785263356957,0.0003799380487415531,0.0006913304816407839,0.001518553241028613,0.0004428588859462256,0.0007507233660728277,0.0024704676390545333,0.015365666205714246,0.02703486044249501,1.088935567492208
1.74,-0.00010832401272901304,0.0001283843077141128,0.00028421824379380994,0.0005496851755591059,0.0015651657379150941,-0.0015651657379150941,0.0006645799045923559,0.0001413834934446623,0.0003538674215596471,0.0016100551111481007,0.00023370689521610088,0.00045718953471073255,0.0026698353779955305,0.014672185349757396,0.027937109817261083,1.0637351045354213
1.745,-0.0005458236371937284,0.0005505945300666276,0.0008070031061954979,0.0009371410897410715,0.00158032906063659,-0.00158032906063659,0.0006247082173668108,0.0005699007742324668,0.0008753248986472079,0.0016851727875650396,0.0005875622861006147,0.0008905829643642685,0.0026159129768725535,0.014341443714403363,0.027025050989263635,0.9781546649337949
1.75,-0.000913318405175168,0.0009157645655105746,0.0012905243091629955,0.001395977571713344,0.0017572036362335439,-0.0017572036362335439,0.0005328710387419083,0.0009505225532360487,0.0013663515435604864,0.0018157850013976072,0.0009617981608500487,0.0013808201652336148,0.002410017233198555,0.013785002093439974,0.02464027896714593,0.8418843385328553
1.755,-0.0011752296898049392,0.0011762749614244847,0.0016152796133056416,0.0017576627475266785,0.0020107184630433882,-0.0020107184630433882,0.00039255610053339174,0.0012170336833086026,0.0016828306405099734,0.002027036669983171,0.001228221086922066,0.0016936029379666902,0.002250023739846165,0.012138310827147284,0.02117669789820377,0.6556869940603267
1.76,-0.0009683403052916577,0.0009689322141172068,0.0013286982531027721,0.0014567915914757274,0.0016083066676196318,-0.0016083066676196318,0.0002626966526170552,0.0009979927373544978,0.0014124221195880094,0.0016989043352796853,0.001015731808058934,0.0014231445699762616,0.001706437357836766,0.008603287151246745,0.016176217299209195,0.42707595394287773
1.765,-0.0005486273175286095,0.0005488542416089899,0.0007824505951587943,0.0009018579832232547,0.0010882850004034317,-0.0010882850004034317,0.00012134733509047273,0.0005655505543330957,0.0008318374776573649,0.001252511060687131,0.0005955301992766284,0.0008506624708440747,0.0012654213294494294,0.004404685804207724,0.009247715040753385,0.1813918790352003
1.77,-0.00020526895136714485,0.0002075018575991454,0.0003501700841839641,0.0004395977912815528,0.0005411501849551369,-0.0005411501849551369,0.00012574874628486896,0.00021298375284520775,0.0004250225271285469,0.0006257899127284159,0.0002957830555324897,0.0004719317045524959,0.0006286457805098966,0.001962755288045523,0.004079247443880365,0.07801441816073887
1.775,8.365162047806077e-06,4.941992055756306e-05,0.00017614807143732946,0.00024119574477108967,0.00045561069533101353,-0.0002649189591984332,0.00045561069533101353,7.157164127142798e-05,0.000248225075432401,0.0004324979331342036,0.00022216736254843724,0.0003616543548036204,0.0007890027737774398,0.004565919169762341,0.008044326103477877,0.2886612495816628
1.78,4.1321622240985706e-05,7.451876357319531e-05,0.0001983081457572942,0.0003222239732236837,0.0009755280898347297,-0.0003884153511471769,0.0009755280898347297,9.904832231157236e-05,0.00028655122177913544,0.0009849503632930966,0.00024250419314332834,0.0004045398639912992,0.0013865525984051617,0.007722971565712612,0.016452159752246846,0.5084140621291078
1.785,-0.00011765287235491976,0.0001523920104113447,0.00031474747302983957,0.0004893827814290858,0.0014585574602576819,-0.0006185377502970367,0.0014585574602576819,0.0001781625679875963,0.00041476131532553005,0.0015356663019639252,0.00028227914975538927,0.0005329819086748581,0.0021791636358364733,0.010832689917713662,0.026681604840365816,0.7184012180796641
1.79,-0.0004157481342689819,0.0004449002909048691,0.0006769093465257617,0.0008483420945159086,0.0018700360779982219,-0.0009983923270231836,0.0018700360779982219,0.00047559061723538945,0.0007727240659495927,0.0019360259552995312,0.0005260153381479785,0.000830248250046126,0.0028782213512250714,0.014124916518039378,0.03470450233227926,0.9125910239153898
1.795,-0.0006666198747108215,0.0006908869632589954,0.0010053735212393672,0.0011369463853051593,0.0022266205539023605,-0.0014187844112692211,0.0022266205539023605,0.0007307349507633788,0.0011233427919477444,0.0023368285367032747,0.0007632515950684287,0.0011587481712434704,0.003480686123544826,0.017111074266369503,0.04109195494242071,1.08238727804387
1.8,-0.0004129226747671469,0.00044958541052665804,0.0007025610806984982,0.0008916572982740843,0.002574228056785729,-0.0012090357497029566,0.002574228056785729,0.00048494489330502827,0.000849902621984338,0.002767514901138012,0.0005201791528160096,0.0009094034743346146,0.004047551651040937,0.018547842220969724,0.04827689362499843,1.2205481301454824
1.805,-0.00010983811836466753,0.00017640966148852597,0.00043460875400010867,0.0009322906290249666,0.0028822299461602205,-0.0012804284573977361,0.0028822299461602205,0.00020796630436007452,0.0005609586135170083,0.003158800535211267,0.00027095616213201505,0.0006621011909216456,0.004569115107274434,0.01983845325339134,0.05349289601203667,1.3264199619892028
1.81,0.00016298662453995372,0.0001996952403678351,0.00046152696755143093,0.0011071384688687038,0.003151779586011696,-0.001395277928952838,0.003151779586011696,0.00022340998319160646,0.0005773678805720549,0.003480329425475275,0.0003075014190367958,0.0006444786471180059,0.005019730196894264,0.021198034749309227,0.058883231801128096,1.404418275431867
1.815,0.00036221432728886563,0.0003886344900442202,0.0006250281858427832,0.0011777876840450255,0.003379172714510821,-0.0014631716667964424,0.003379172714510821,0.0004117944632545352,0.000727035159681945,0.0036652066172339283,0.0004928330744618134,0.0008040351605009097,0.005291211474838308,0.022629567765144527,0.06271388460639606,1.4634956799059873
1.82,0.0004307325762876611,0.0004570769395559661,0.0007219145573798985,0.0012615842498179864,0.003571847225276192,-0.0014939994256911665,0.003571847225276192,0.0004826365982419081,0.0008357483066511555,0.0037737598145283447,0.0005747375995340964,0.0009161440640643393,0.005426485249298779,0.023733826746983943,0.06589133055409963,1.5173595433338483
1.825,0.0003468139845322359,0.0003782568303587669,0.0006525680753517636,0.0013215630687096163,0.0037310576613231805,-0.001547173856539534,0.0037310576613231805,0.0004070584331075731,0.0007816770474437401,0.003977777050915101,0.0005170879998942578,0.0009067952793134852,0.0056035859227589685,0.024311659685744377,0.06872498627609322,1.5789309107539224
1.83,0.00013678671645508936,0.00020848446724234488,0.0005305495836321473,0.0013634438422826765,0.0038208492738969766,-0.0016413260178110075,0.0038208492738969766,0.00025051092691825175,0.0006616917812339778,0.0040376917958329425,0.0004373823450218294,0.0008309633284686644,0.005811849215208092,0.025064354318176225,0.06851456226622066,1.6460130532155817
