stage,case_key,case_label,result_mph_exists,result_mph,metrics_json_exists,time_series_csv_exists,postprocess_completed,image_export_completed,image_png_count,expected_image_png_count,legacy_cooper_image_png_count,output_dir
stage6_tumor_preview,stage6_control_xoffset055_025g,Control no tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_control_xoffset055_025g_preview
stage6_tumor_preview,stage6_small_central_xoffset055_025g,Small central tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_small_central_xoffset055_025g_preview
stage6_tumor_preview,stage6_medium_central_xoffset055_025g,Medium central tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_medium_central_xoffset055_025g_preview
stage6_tumor_preview,stage6_large_central_xoffset055_025g,Large central tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_large_central_xoffset055_025g_preview
stage6_tumor_preview,stage6_small_upper_outer_xoffset055_025g,Small upper-outer tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_small_upper_outer_xoffset055_025g_preview
stage6_tumor_preview,stage6_small_subareolar_xoffset055_025g,Small subareolar tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_small_subareolar_xoffset055_025g_preview
stage6_tumor_preview,stage6_small_posterior_xoffset055_025g,Small posterior tumor xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_small_posterior_xoffset055_025g_preview
stage6_tumor_preview,stage6_stiffness_mild_xoffset055_025g,Mild tumor stiffness xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_stiffness_mild_xoffset055_025g_preview
stage6_tumor_preview,stage6_stiffness_stiff_xoffset055_025g,Stiff tumor stiffness xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage6/outputs/output_stage6_tumor_stiffness_stiff_xoffset055_025g_preview
