stage,case_key,case_label,result_mph_exists,result_mph,metrics_json_exists,time_series_csv_exists,postprocess_completed,image_export_completed,image_png_count,expected_image_png_count,legacy_cooper_image_png_count,output_dir
stage5_cooper,stage5_no_cooper_xoffset055_025g,No Cooper xoffset055 0.25g,True,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview/solve/stage5_reference_no_cooper_xoffset055_025g_preview_result.mph,True,True,True,False,0,0,0,runs/comsol_runs/geometry_stage5/outputs/output_stage5_reference_no_cooper_xoffset055_025g_preview
stage5_cooper,stage5b_default_xoffset055_025g_failed,5B default xoffset055 failed early,True,runs/comsol_runs/geometry_stage5/outputs/output_stage5b_cooper_default_xoffset055_025g_preview/solve/stage5b_cooper_default_xoffset055_025g_preview_result.mph,True,True,True,False,0,0,0,runs/comsol_runs/geometry_stage5/outputs/output_stage5b_cooper_default_xoffset055_025g_preview
stage5_cooper,stage5b_mild_xoffset055_025g,5B mild Cooper xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage5/outputs/output_stage5b_cooper_mild_xoffset055_025g_preview
stage5_cooper,stage5b_stiff_xoffset055_025g,5B stiff Cooper xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage5/outputs/output_stage5b_cooper_stiff_xoffset055_025g_preview
stage5_cooper,stage5b_damped_xoffset055_025g,5B damped Cooper xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage5/outputs/output_stage5b_cooper_damped_xoffset055_025g_preview
stage5_cooper,stage5c_dense_network_diagnostic_xoffset055_025g,5C dense network diagnostic xoffset055 0.25g,False,,False,False,False,False,0,0,0,runs/comsol_runs/geometry_stage5/outputs/output_stage5c_dense_network_diagnostic_xoffset055_025g_preview
