case_label,last_output_time_s,solve_reached_expected_end,breast_volume_ml,glandular_fraction_pct,review_avg_displacement_mm,review_surface_signed_w_from_dynamic_start_mm,review_nipple_w_from_dynamic_start_mm,review_breast_vm_avg_kpa,review_breast_vm_max_kpa,review_gland_vm_avg_kpa,review_adipose_vm_avg_kpa
No Cooper xoffset055 0.25g,2.2,True,585.0873718414647,24.308511851409225,2.997765699983465,0.16097794178263847,,0.32427417034937145,1.614779199169152,0.4507290503274836,0.2836628674961062
5B default xoffset055 failed early,2.1484375e-06,False,585.0873974947691,24.308486822872965,5.777818033644528e-13,0.0,,8.328309318285685e-14,5.44016197745974e-12,8.281376571036885e-15,1.073700504046864e-13
